"date","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Anguilla","Antigua and Barb.","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herz.","Botswana","Br. Indian Ocean Ter.","Brazil","British Virgin Is.","Brunei","Bulgaria","Burkina Faso","Burundi","C<92><82>te d'Ivoire","Cambodia","Cameroon","Canada","Cape Verde","Cayman Is.","Central African Rep.","Chad","Chile","China","Colombia","Comoros","Congo","Cook Is.","Costa Rica","Croatia","Cuba","Cura<92>_ao","Cyprus","Czech Rep.","Dem. Rep. Congo","Denmark","Djibouti","Dominica","Dominican Rep.","Ecuador","Egypt","El Salvador","Eq. Guinea","Eritrea","Estonia","Ethiopia","Faeroe Is.","Falkland Is.","Fiji","Finland","Fr. Polynesia","France","Gabon","Gambia","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea","Kuwait","Kyrgyzstan","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Is.","Mauritania","Mauritius","Mexico","Micronesia","Moldova","Monaco","Mongolia","Montenegro","Montserrat","Morocco","Mozambique","Myanmar","Namibia","Nauru","Nepal","Netherlands","New Caledonia","Nicaragua","Niger","Nigeria","Niue","Norfolk Island","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Pitcairn Is.","Poland","Portugal","Puerto Rico","Qatar","Romania","Russia","Rwanda","S. Geo. and S. Sandw. Is.","S. Sudan","Saint Helena","Saint Lucia","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten","Slovakia","Slovenia","Solomon Is.","Somalia","South Africa","Spain","Sri Lanka","St. Vin. and Gren.","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syria","Taiwan","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Is.","U.S. Virgin Is.","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Vatican","Venezuela","Vietnam","W. Sahara","Wallis and Futuna Is.","Yemen","Zambia","Zimbabwe"
2003-09-30,2261659,2308825,356415031,175262193,0,9879899,0,1743419,89049651,0,1443525,22905707958,48182088,2910763,8322182,59082589,81296582,75723097,238609,2088802257,1273810,2698151,15692015,30528,3359585,638900,185314,0,254169056,12598047,11900045,3033536,1500,125524,5121330,6304449,1644872,2169665321,0,52412279,105697,193080,183240653,4752579429,49734625,0,1615069,201589239,11263633,5750659,230499511,0,41784766,19580610,2278149,358351731,1194972,1320804,113614961,15946422,530140663,257912456,68573,953537,27006310,782799,5468735,2126928,946834699,64114209,592534938,1444119536,2332645,907673,6052170,3012074703,22162131,263836611,758480,13208002,40267041,88338118,890291,0,29309743,1874532,5818885,2640899863,10232928,3847523,657562299,1796944224,353459232,1070635,107875082,45355508,1844326916,122949386,13986034458,164043246,8280033,11363514,20006703,4868483654,154132087,50765,3804852,166589406,25094482,118300,27478,6339137,68063,18526290,2408868,25750627,347318,8337895,258994,2305251188,29366385,45042,46131583,5564407,3108964,99732457,1594762803,5642679,100947,397642,1835446,0,0,85750299,2193244,49926183,432538,2880710,117814859,834119645,337394221,10934692,71966,62634402,17205259,33118063,60845738,100870778,92551714,771592,103536829,436979266,1918381,237779690,1810119383,813090,57439438,140237272,8099879,27347920,5313462,222202662,130008,0,0,0,9465023,303338524,0,36880,1040808882,13063162,0,12231400,3091886,1499147822,0,1673118,6942799,44689753,22564,432211434,629660057,543514747,2191409,8476677,802663,175916,182451116,301994740,31648558,2595767506,0,7689580,1336324003,5109461,147062,215929745,77623615,28038042,142179268,7366920,35067,713130,2725107,3971341,543107464,5643909101,17041374695,32219172,681663,84091060,0,558195203,775827390,0,24234361,65239096,669766,3222281
2003-10-31,2261659,2366477,371215788,178174780,0,10436878,0,1796583,90460379,0,1443525,23448258010,49376419,3591977,8543198,60425020,82568667,77208597,238609,2151905161,1378456,2698151,15771338,30528,3360719,667778,185314,0,255171492,12599758,11985308,3103380,1500,125524,5156405,6347682,1644872,2202253578,0,52412279,105697,193080,186555728,4863954511,49905053,0,1693940,207121489,11481781,5886488,240735724,0,42104360,21157494,2684811,375824158,1194972,1320804,114888525,16190409,540381315,263988549,68573,962387,27012300,792580,5686059,2130976,970975883,64776269,603753280,1466108967,2355168,1077351,6089625,3063425824,23006302,266780961,759981,13372887,41088423,91192346,890291,0,29649400,1959316,6007231,2686057583,10490887,3859860,666767718,1827642371,369023922,1070635,109989321,45823195,1882628332,123375201,14238106323,172518473,8280033,11687803,20853941,4945320015,158386016,92354,3817132,168154386,26605223,118300,27478,6339137,68063,19030233,2414205,25860028,400465,8337895,297798,2354049820,29691969,45042,46559193,5723318,3743569,101959709,1641746709,5830194,100947,399642,1884543,8092,0,86846908,2298844,50735404,433995,2880710,120489915,859802775,344773293,10991448,71966,77211301,17442833,34086700,61929995,103730217,94810061,776880,104524554,445035450,1918381,242882662,1846422141,813090,59721493,141932022,8099879,27732251,5569938,242325358,130008,0,0,0,9614569,310753699,0,36880,1067427148,13596660,0,12646626,3094501,1524209524,0,1702270,7007704,45238351,22564,440112333,641412275,558920808,2191409,8562566,807189,175916,186666287,305702146,32910661,2636191296,0,7984790,1372850547,5125205,369148,219911259,79477350,28353709,144884039,7366920,35067,713130,2725107,3998899,551825776,5737567452,17298776265,34522653,893083,86121612,0,587340486,789611501,0,24835076,68755927,674086,3291261
2003-11-30,2261659,2369249,379272609,181350257,0,10906000,0,1797759,90986343,0,1495112,23994232677,50026907,4334122,8544948,61806210,83958560,79020861,238609,2226394773,1378456,3550953,16162893,30528,3360719,667778,185314,0,257024749,12624557,12174003,3103380,20793,125524,6378854,6449825,1644872,2238499991,2093,52412279,105697,193080,187719039,4974424308,50089638,0,1887012,214950953,11684838,5934173,252201303,0,42742856,21964213,2764767,392938371,1194972,1320804,118931822,16445412,550792533,266335898,68573,962387,27530036,792580,5787137,2222945,995428375,65426130,615757127,1495589289,2387150,1085323,8263097,3131838353,23786255,269236517,759981,13674565,42006399,93919320,1265696,0,30492337,1959316,6189610,2730978061,10956626,3861584,676097728,1858488172,384015567,1070635,112488338,46390558,1910625013,125527754,14474495618,186506025,8280033,11780072,21278221,5030475104,162248234,140082,3820522,169561933,27612274,118300,27478,6464443,68063,19468161,2414205,25862072,428248,8706307,299770,2391875806,29727964,45042,46977716,5861328,3901759,103342797,1680412365,6011145,100947,399642,1955119,8092,0,89752893,2393493,51217912,441180,2888679,122381531,886002419,353916709,11105942,71966,83391097,18077149,34612390,82327633,115629567,95950651,851112,105585298,453624074,1922881,246224082,1894284679,817670,62961115,145459679,8116679,28222023,5650904,249679372,130008,0,0,0,9750001,317362403,0,36880,1091929859,13890521,0,12752954,3136425,1552248346,0,2119200,7492374,46289613,22564,451667166,649902338,570436716,2274513,8871503,811189,175916,189786457,310893347,34252481,2677385413,0,8172401,1403901242,5125205,550600,222970216,81205792,29271926,146953321,7366920,40527,713130,2725107,4071625,564845470,5834811002,17617150150,35176425,1045676,88077969,0,605695910,813701765,0,25289291,70522160,685552,3395512
2003-12-31,2261659,2369249,394005575,183556469,0,11247485,0,1853651,91869839,148839,1496612,24481334970,52004835,4649397,8627161,63068597,86091321,81404260,270402,2274123353,1378456,3550953,16238214,30528,3389579,667778,193314,0,259548140,12625757,12275445,3155559,20793,125524,6682622,6493451,1644872,2267199400,2093,52468205,105697,193080,191609013,5085383081,51284128,0,1928896,220761103,11835201,6126105,259911957,0,44058976,23118161,2951825,411225098,1194972,1320804,122483447,16553668,559906139,268825320,68573,962387,27534998,792580,5787137,2263580,1016642819,66363288,626835371,1518487051,2427824,1457203,11962438,3184413032,24082379,272101379,761600,13875490,42447608,96064785,1542377,0,31907829,1959316,6304053,2765301398,11328390,3884257,689235832,1885157936,397537969,1070635,117146852,47146611,1948931073,128047114,14727411216,189812989,8287733,12042978,21816583,5124880117,169905236,140082,3820522,169623701,28316350,118300,27478,6688450,68063,20075812,2417205,26170668,428248,8707423,299770,2434406560,30030280,45042,47571394,6144740,3901759,105013758,1733731157,6111672,100947,399642,2203541,37445,0,91716870,2490013,51736738,441180,2890026,123451291,900541906,361736200,11115060,71966,86116891,18415263,35165650,82694597,126920501,98026931,851112,111030737,460893396,1922881,247824755,1923729321,817670,65356219,149412240,8162671,29534436,5752239,256685182,130008,0,0,0,10013100,325714098,0,36880,1116939695,13957065,0,12930383,3136425,1580077219,0,2121228,8298717,47450987,22564,461402914,661024173,580433566,2314689,9164052,811189,175916,193018282,316918039,34690352,2718661507,0,8172401,1435013039,5128000,562790,226709159,82875755,29503381,148977835,7366920,40527,713130,2758489,4195616,573923364,5938713979,17971747315,35777250,1191691,89046763,0,627348360,827542153,0,25649467,73159075,734331,3422919
2004-01-31,2273659,2369249,402985071,186231028,0,11382006,0,1885985,95459315,676967,1496612,24863438672,52695036,5271778,8687287,64509967,89538630,82790868,284340,2313249129,1433581,3550953,16513254,30528,3389579,667778,193314,0,261321941,12638541,12369957,3194634,20793,125524,6810634,6523756,1644872,2302040809,2093,52468205,105697,193080,206149260,5217383792,53678038,0,1998701,223458820,12101931,6296699,263542072,0,45627764,23698877,2951825,428426441,1194972,1320804,124055095,16805931,573152097,270322749,68573,962387,27563954,792580,6001237,2287428,1036426945,68960363,640190319,1539422718,2440936,1712247,16170055,3228788567,24832814,276146432,761600,14070684,43010442,98010178,1670660,0,32018873,2003581,6475170,2803250281,12261414,3886153,699202918,1914670351,407761742,1083549,118690117,48092693,1978229813,132304489,14934012086,192403533,9322501,12088515,22143337,5205278389,172287778,140082,3867393,170642705,29280636,118300,385419,6805574,68063,20456777,2417205,26191213,452398,8971849,314180,2469669497,30231685,45042,48894418,6204564,3901759,106820831,1761577805,6154860,100947,399642,2275990,69460,0,93872165,2490013,52615944,441180,2900786,125079515,915831559,369069610,11161402,71966,93455501,18505931,38639446,83104564,136168274,99159780,851112,111082147,466004465,1922881,251561862,1961807315,817670,66642680,151196000,8173325,29913469,5769498,267374815,130008,0,0,0,10206588,330745664,0,36880,1146452632,13957065,0,12986434,3136425,1598732431,0,2121228,8306895,48391840,22564,470070560,669268850,591627910,2378179,9540723,812345,175916,196078876,321536000,35793129,2771889428,89693,8563535,1458807950,5128000,562790,228666186,84219835,30344154,152031004,7366920,47485,713130,2768071,4254577,582894162,6038220528,18268450800,35915277,1195353,90703428,0,641626977,846498405,0,26063380,78060896,734331,3428045
2004-02-29,2293173,2369249,414423168,189293652,0,11976225,0,1949630,97968038,1576406,1496612,25362637775,53963956,5759995,8931837,65825885,91871336,84458840,331272,2390465863,1433581,3933761,16775331,30528,3438210,668925,213071,0,266690103,12643005,12580325,3276854,20793,125524,7061836,6557057,1644872,2343401072,7270,52510395,105697,193080,207682978,5366206105,53823780,0,2204922,227489838,12269574,6784691,271665859,0,46833351,24106615,3133616,475930694,1194972,1320804,127206354,17090026,582622153,272111049,154996,962387,27578813,792580,6169967,2541444,1057197185,72492538,650761167,1580792249,2440936,1908168,19810143,3301945614,25922288,282505067,761600,14397367,43578790,99967308,2114593,0,32365379,2029246,6558469,2840854908,13902428,3894707,707872712,1944052262,415408363,1085225,121185691,48842209,2015062730,134251791,15216630083,196182017,9353659,12250230,22324139,5305633577,175730373,140082,3900055,171295930,29540637,118300,385419,6805574,68063,20727339,2420572,26676663,452398,10012318,315278,2515971791,30298075,45042,50184683,6291647,3901759,108560342,1807629288,6216691,100947,399642,2280785,115997,1073,95112396,2490013,52963695,441180,2913566,125887853,936686926,377149156,11239882,71966,102908068,19452207,38926566,83818962,145524444,101006797,869302,111475603,471972553,1931578,253655201,1987393324,861839,68272050,153178265,8179302,30667350,5769498,278507078,132137,0,0,0,10512352,337253616,0,36880,1169841907,14053311,0,12986434,3136425,1627426555,0,2130984,8306895,49118752,37893,478374925,682933648,606582445,2423150,9744230,819220,175916,200691919,327082143,37347002,2833510189,89693,9620639,1495185447,5128000,562790,231021997,85506980,30344154,155322553,7366920,53274,713130,2776711,4357024,590628473,6170123639,18608885834,36204823,1195353,91898294,0,651278202,856565813,0,26714064,79642800,744290,3428045
2004-03-31,2370596,2369249,424619182,193645556,0,12821159,0,2052370,99147654,2279513,1496612,25946891421,55471389,6284907,9009566,67250406,93283062,86101393,331272,2443464741,1484506,4630919,16971186,30528,3466496,668925,213071,0,268223491,12646119,12881216,3445195,20793,125524,7184295,6675944,1644872,2390065155,7270,52563657,105697,193080,210263847,5551787436,54382253,0,2663621,234181593,12345314,7635933,281137881,0,47867492,24527392,3786981,487125816,1194972,1320804,127775501,17373791,596243858,274548476,235982,1026217,27769924,792580,6441157,2545367,1079491352,74075777,671215922,1618378546,2440936,1908168,20488877,3392135590,26004276,288468739,763359,14726584,44876385,102040067,2118113,0,32947009,2063967,6729134,2882855346,14090175,4307368,719387247,1980071556,422590105,1085225,123651801,50066407,2052555806,136197556,15495932462,197706970,9353659,12436173,23087271,5437418053,179156200,140082,3911272,171439671,30003443,118300,385419,7689042,68063,21959325,2456091,26912327,452398,10365704,315278,2566362446,31116580,46789,52968362,6406976,3901759,111813765,1845953254,6406711,100947,402312,2408165,156653,1073,95782249,2573332,53412337,719396,3123350,126177750,971455945,387574496,11276855,71966,106773266,20729753,41456824,85710219,155496035,102883883,876448,112199738,479553990,1956078,257455596,2036168579,1099212,69564130,154560781,8181663,31516514,5837109,283916814,132137,0,0,0,10839440,345926137,0,36880,1197728215,14053311,0,13217704,3213676,1659549884,0,2143066,8341857,49952182,37893,494916889,701703397,620471740,2547528,10074643,819220,175916,206070468,336472294,38496753,2897736388,89693,9739189,1525434653,5128000,562790,234469705,87835415,30344154,158949686,7366920,53274,713130,2776711,4454952,598250084,6333108689,18979257882,36339185,1195353,93886945,0,652912542,864206823,0,27078025,82288155,806683,3434234
2004-04-30,2720900,2369249,429889408,197464616,0,14359182,0,2418762,100186561,3211780,1496612,26485963771,57775023,6861122,9131689,68240440,95036624,87532479,331272,2479758194,1484506,4911987,17869158,30528,3502217,671885,236071,0,270305270,12646119,13091071,3596499,22945,125524,7211333,6743467,1659422,2435696222,7270,52725225,105697,197178,216003105,5702601995,54711814,0,2901483,239265383,12550838,8274364,286054335,0,48968458,24878418,4486301,494882022,1194972,1320804,129733600,17429592,602141014,276723840,272599,1974534,27918156,792580,6633864,2579047,1110208501,75005467,684480071,1657380824,2440936,2112531,21151178,3447141048,27401161,295922747,763359,15013177,45733925,104349960,2313247,0,33458275,2063967,6729134,2926010565,14400114,4307368,740393417,2013307475,426734984,1253660,126132391,50950802,2091222571,137075848,15803988092,198095754,9353659,12557057,23424169,5561793851,181893836,140082,4061285,171476535,30790993,118300,390030,7811454,68063,22343399,2456091,27132060,452398,10575710,315278,2601293137,31808370,49897,53487280,6710040,4000976,113280552,1888118542,6452031,100947,402312,2408165,184101,1073,96420377,2672845,53902465,719396,3133346,126577767,1016800383,399570553,12180016,71966,110660397,21402174,41666381,87658315,162315573,105475238,900580,112400944,484635638,1958697,260295826,2073348908,1099212,71354040,155813469,8185170,32454742,5849735,287148974,132137,0,0,0,11043610,353188520,0,36880,1223255495,14185714,0,13332559,3213676,1696583368,0,2147321,8592814,54145953,37893,504679469,732247689,631282647,2593181,10301714,819220,177416,209981568,345084246,39559705,2967035248,89693,9939030,1545396496,5128000,631479,244988737,90374899,30344154,162153168,7366920,53274,713130,2806376,4603824,609627042,6489783492,19363778675,37003590,1195353,95741520,0,654944934,879536566,0,27553900,84195626,808023,3446617
2004-05-31,2733959,2377244,443439951,202485906,0,14657302,0,2472004,100866439,3211780,1551011,27056949540,59625455,7475854,9303505,69782698,96924550,90984436,376293,2553366242,1484506,5270409,18508063,30528,3523693,679109,236071,0,272444375,12646119,13494445,3674943,22945,125524,7292413,6802151,1659422,2496220642,7270,52732180,105697,197178,220575899,5924775330,55050426,0,2901483,245399585,12583635,9230187,291135409,0,50623932,25398696,4897732,523528364,1194972,1320804,133230636,17459354,615749791,280533264,272599,1974534,27991172,792580,6742425,2627593,1135949293,76233911,698805142,1699873318,2440936,2189169,24016748,3508625906,27630228,302706342,827320,15373304,46326263,107622763,2346782,0,34532497,2144376,6865193,2980972579,14846236,4342898,769520556,2058031799,435438516,1253660,170045641,52948639,2152140506,138978784,16149970875,199217570,9358947,13059365,24530030,5697071483,184645063,140082,4387668,171684875,31461128,118300,493339,8275114,68063,22462424,2639121,27267516,452398,10965661,315278,2652891562,33042441,51631,53704094,6881862,4000976,116343877,1920040061,6636798,100947,402312,3005093,184101,1073,96576002,2779074,54492225,722905,3172060,127107023,1063114394,410632007,12259187,71966,127687872,22653246,43097652,89847062,177386058,108214269,1006061,115098789,494347536,1975230,267774376,2118444687,1346298,72481633,159264605,8211844,32990903,5911116,294185252,132137,0,0,18882,11405701,362714860,0,36880,1258796528,14258270,0,13363135,3213676,1739531681,0,2164803,8965918,56685818,37893,521440234,773041924,648308267,2593181,11200094,821220,177416,214499873,354814686,41043460,3046742457,89693,10395939,1581022701,5128000,631479,249544433,94430895,30344154,164651024,7366920,60650,749998,2806376,4687758,620301144,6661562709,19915132280,37456620,1195353,98284940,0,668153022,890399493,0,27967720,85076266,808023,3467358
2004-06-30,2758693,2377244,452287732,206103207,0,15464470,0,2572615,101721414,3211780,1552383,27552357861,61424894,8442459,9941728,70747041,98861297,92210487,561416,2600355776,1541480,5843759,18849514,30528,3570238,679109,239991,0,273670597,12646119,13650423,3728308,22945,125524,8349887,6846803,1659422,2548438758,7270,52777200,105697,197178,224351091,6050572760,55436665,0,3029423,252812892,12709209,9888475,291528563,0,52578266,25634074,5327335,540082045,1236176,1320804,133707048,18842748,619259533,283543773,272599,1974534,27998818,792580,6846759,2677475,1162083623,77033673,712259246,1726376493,2504072,2222636,24036411,3566307795,28726154,310125166,831899,15746310,47187064,110511457,2356128,0,35233659,2286180,7134631,3037123233,15127628,4417653,782978083,2087295115,439963113,1305952,172399547,53661953,2182417411,140103551,16501365669,199988961,9361681,13238173,24908129,5786938561,187011496,140082,4554098,171893861,32245145,118300,499689,9444043,68063,23076579,2654018,27485170,454217,11011006,315278,2707926476,34593772,51631,54021754,7043888,4241426,118173592,1951035484,6748935,134072,402312,3089958,196066,1073,97222660,2858484,54851514,725231,3172060,127297157,1093915377,418605780,12313037,71966,130226048,24324706,43946730,92175306,178166410,112031756,1006061,123995882,504908773,1975230,270138308,2162471542,1581659,73366031,163613254,8218643,33643413,6088234,302491820,187508,0,0,18882,11610855,370747315,0,36880,1279569929,14651957,0,13422519,3290616,1763150945,0,2164803,9303088,57615311,37893,537744021,805733974,660247119,2641610,11408848,821220,177416,218333401,363506472,41641548,3111870702,89693,10428742,1609473104,5128000,631479,254993693,95031820,30347341,167245335,7366920,63650,749998,2818605,4766153,630733897,6798132457,20390149804,37920421,1195353,99946530,0,671854181,899627926,0,28862248,85093652,860178,3467358
2004-07-31,2770405,2377244,458549695,209452887,0,15796978,0,2589418,102525405,3330354,1552383,28079384581,62675928,9887151,10051726,72382052,101033614,93355120,561416,2626488759,1541480,6251128,18954787,30528,3897132,679109,239991,0,276346050,12646119,13999118,3866691,22945,132737,9204702,7016938,1659422,2587808788,10356,52779600,105697,197178,228418090,6209430025,55500102,0,3196544,258799323,12745843,10272487,294548368,0,54929038,25679828,5381506,549176772,1236176,1320804,135069176,18897972,620468509,284543003,272599,1974534,28239213,799780,7044120,2677475,1192068191,77798477,725846541,1753367624,2641066,2222636,24293431,3614400440,29289842,316097346,833750,15828920,47708913,111812127,2376202,0,35545615,2286180,7135629,3099830559,15267939,4417653,800846394,2124823200,445677538,1310740,174148744,97015413,2219167006,141911407,16795697174,200917747,9397046,13466315,25393705,5868985550,187848121,147120,4760296,171935167,32556417,123137,501689,9643724,68063,23620085,2748113,27498413,454217,11015459,315278,2743219725,36517348,51631,54400747,7087648,4241426,120917730,1963277145,7165415,233980,402312,3092808,198153,1073,97824181,2996577,55106714,726731,3209239,127910392,1111094460,430237692,12325804,71966,134478463,25668010,44671788,93231350,179290355,114651443,2257985,124422314,512378725,1987514,271823749,2196374164,1743631,73662836,166526317,8372553,33971691,6207446,308548541,187508,0,0,18882,11683290,380317500,0,36880,1300229623,15832656,0,13761740,3329349,1788632270,0,2164803,9338406,58975746,37893,546954818,834959768,671709881,2643600,11610249,833693,177416,223282188,372031249,43080201,3177826999,89693,10710701,1637318369,5128000,631479,259198261,96474267,30351841,169951584,7366920,63650,749998,2820363,4845515,640919902,6916572652,20754464230,38498760,1195353,102263651,0,682428196,907712499,0,29265626,85093652,931326,3545371
